Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Fraud
52429,0.535092763,-1.469184987,0.868279038,0.385462312,-1.43913509,0.368117728,-0.499370066,0.303697756,1.042073451,-0.437209209,1.145725314,0.907572701,-1.095634456,-0.055080002,-0.621879862,-0.191065586,0.311987569,-0.478635468,0.231158748,0.437684555,0.028009557,-0.384708437,-0.128375743,0.286637685,-0.136700142,0.913904396,-0.083364454,0.052485081,306.16,0
28474,1.132486295,-0.156506434,0.685280732,0.916712489,-0.890512009,-0.809504281,-0.106939465,-0.117566638,0.662697126,-0.234751616,-0.545275856,0.381409819,-0.487480924,-0.09495916,-0.370138418,-0.432833848,0.244795405,-0.642299654,0.087379121,-0.075166324,-0.052242748,-0.008935728,-0.072837373,0.770706564,0.492542822,0.521034775,-0.033130918,0.018366956,44.95,0
1095,1.448953904,-1.107734445,-0.504074083,-1.789560436,-0.439034965,0.320200621,-0.718289655,0.029205312,-2.255592866,1.553990919,0.281861671,-0.645361143,0.240851986,0.128435614,0.0519103,-0.250023497,0.175139021,-0.036292727,0.46397602,-0.232117507,-0.547980359,-1.376576391,0.017557994,-1.422836128,0.285240991,-0.435832628,0.008715816,8.62E-05,64.94,0
158682,-1.824427173,2.365152128,-1.94964764,-1.968718906,1.521683363,-0.562349839,1.629851129,-0.270947943,1.323256009,2.582503614,0.170633475,-0.291903551,-1.180119067,0.177537718,-0.451391762,-0.497669854,-1.096969322,0.293218898,0.199161517,1.06012225,-0.120382317,0.659778347,-0.26972759,-0.215833783,0.110600868,0.051479353,0.602696034,0.0143555,0.77,0
63848,-0.957892249,1.148720742,-0.515154927,-1.212443546,2.096763467,3.292420396,-0.238871725,1.371910181,-0.498026015,-0.168508144,-0.304004951,-0.074059283,0.011545964,0.53720828,1.020021294,0.63166429,-0.732416375,0.121417966,0.351476271,0.243954924,-0.268714652,-0.939487218,0.015572115,0.979160306,0.041737651,0.093350549,0.250357489,0.109592718,9.99,0
113178,1.928846007,-0.668050799,-0.551832943,0.393205165,-0.625232821,-0.202501389,-0.618284457,-0.00981547,1.362995603,-0.005497568,-1.662021213,-0.06305568,-0.097937749,-0.215829113,0.44441734,0.54178419,-0.708861434,0.27454013,-0.02309789,-0.081609177,0.145325105,0.505355371,0.035080844,-0.603638079,-0.222284602,0.604659921,-0.032851126,-0.044834846,64.99,0
52012,-0.780683943,0.923293795,1.710259703,0.183695026,0.442699035,-1.214142958,1.021649461,-0.229108396,-0.804401374,-0.70704203,-0.143192579,0.637128422,1.01476501,0.047773521,0.164555232,0.02294384,-0.594881849,-0.287895526,-0.974739863,0.009369224,0.176482775,0.435453011,-0.204152127,0.743313695,0.320449509,-0.496159614,0.077041795,0.11766497,20.45,0
57458,-1.611888229,1.604830533,0.892882981,-0.277889371,-0.196198875,-0.169541825,0.203609542,0.543885741,-0.403365885,0.407139725,1.552075754,1.258706594,0.674923282,0.331715854,0.342690932,0.138382548,-0.272857119,-0.398731949,-0.110699417,0.195607216,-0.140566491,-0.366186447,0.111010194,0.009059043,-0.156815333,0.069568687,0.103408979,0.185324837,12.99,0
121004,1.415727239,-1.846157076,-2.999956685,-0.700722602,0.010588987,-1.066604811,0.951003839,-0.61571611,-1.42928319,0.891154236,1.058968005,0.169330815,0.211490403,0.660637444,-1.181176164,0.311293265,0.288423901,-1.196502893,0.89510535,0.876931732,0.795077694,1.330618408,-0.591316002,0.897845152,0.598685955,0.196454433,-0.184837504,-0.018782955,450,0
142939,-21.47295688,-17.82697925,-5.875374089,4.100808994,2.921361706,-0.569990765,1.290109146,-1.302247567,4.280805402,3.720463444,1.94000368,1.153000456,1.393222486,-1.712116796,2.433757261,2.026256866,-0.900457771,-2.445598257,1.289749424,-11.85055476,-5.114349517,-0.835737562,-1.086675329,-0.242411174,1.430434749,0.37120659,-3.315373241,9.823638242,120,0
133958,0.523819919,1.531707857,-4.176390134,3.584614831,-1.023954033,-0.502471058,-1.891965557,0.878416852,-1.541942151,-2.64940583,3.211633653,-2.587499314,0.257070951,-4.683806432,0.912636545,-2.695789729,-3.035165847,0.096814869,2.06569197,0.621803835,0.851859435,1.176926955,0.453553281,0.485211207,-0.500686839,-0.10828411,0.269476549,-0.063245464,130.21,1
839,0.486337541,-1.063650122,1.950001865,3.299857081,-1.617433165,1.093129428,-0.811581746,0.340450323,1.022500489,0.085106366,-1.539820093,0.853765784,0.617512435,-1.352493483,-1.942154009,0.117773905,0.05628635,-0.108100018,-0.642675916,0.453406969,0.245702658,0.566512301,-0.377002254,0.487004422,0.387864639,0.216909601,0.043890178,0.091652848,293.34,0
79340,1.184398753,-0.408148557,0.779554955,-0.974541211,-0.745767228,0.173771397,-0.715152543,0.235658817,1.479598899,-0.974187753,1.301466702,1.761021476,0.578312619,-0.076148604,0.774529464,-0.474036202,-0.274684537,0.259537827,0.606402384,-0.093092243,0.053054649,0.435261739,-0.067183044,-0.265981839,0.463624112,-0.656209138,0.110238999,0.019807014,1,0
160243,-2.783865487,1.596823576,-2.084843989,2.512985584,-1.446748566,-0.828495614,-0.732262192,-0.20332886,-0.347045718,-2.16206139,1.966123457,-3.127455945,0.506574101,-5.926131041,0.931090796,-2.499307194,-3.712751867,-1.142133437,0.626240856,-0.51500092,0.20356342,0.293267882,0.199568288,0.146867632,0.163601885,-0.624084666,-1.333099759,0.428633994,156,1
136116,-3.685674548,-3.618049643,1.031271477,1.04706743,2.334876378,-2.697814731,-2.205953243,0.789632662,0.447477911,-0.763232929,-1.370302732,-0.487004823,-1.41259011,0.934194415,1.459572924,0.189614506,-0.051024574,0.565968699,0.599611258,1.013773664,0.324364583,-0.725535192,-0.061146169,-0.066654882,-0.474864734,-0.499715491,0.111071781,-0.584000477,1,0
68005,0.920609953,-0.284911573,0.545328479,1.536762929,-0.484566951,0.061084839,-0.028184162,0.053409567,0.548521625,-0.216179881,-0.665165212,0.476776647,-0.27377311,-0.066566813,-0.149708735,-0.64666453,0.284209886,-0.801998058,-0.43154306,0.035346908,0.01552459,0.055070623,-0.172705405,0.104539416,0.581533238,-0.281148356,0.033439052,0.039879348,123.88,0
64995,-0.158347848,-0.679183324,1.617384857,-1.575061537,-0.919826439,0.167753567,-0.963264459,0.316460998,-2.397508591,1.43890595,0.748177692,-1.552449174,-1.370857382,0.175507583,0.811243247,-0.64864245,0.825100631,0.709050413,0.909812136,-0.225014348,-0.090913541,-0.006333312,0.034597405,-0.37655246,-0.65234923,-0.166792189,0.178719178,0.132923067,10,0
123680,2.01299852,-0.252745455,-0.457071454,0.352601175,-0.348439625,-0.215787534,-0.514315714,-0.081907207,1.137152194,-0.177743343,-0.737015498,1.175684708,1.692099167,-0.442487402,0.54962751,0.09232926,-0.692184261,0.162635785,-0.305093608,-0.103514173,0.284473082,1.112311747,0.089573967,0.808347309,0.047395804,-0.177183458,0.043049243,-0.029721366,2.49,0
28242,-2.787247931,-0.071340378,-1.505287775,3.361777137,-3.357421669,0.565834734,0.303653111,0.966914485,-2.245881952,-3.651426569,0.987277022,-3.834781569,-0.961354143,-3.182168085,-1.126002284,-2.954300813,-5.841218002,-2.910430298,-1.155850173,1.607396772,0.882940442,-0.24620193,1.752226785,0.219924965,0.156281695,-0.265894318,0.220694023,0.25607687,730.86,1
79438,1.203206298,0.26233593,0.635918703,0.545478759,-0.451151057,-0.766090859,0.017753034,-0.117011803,-0.349562123,0.079312104,1.801774478,1.550011583,0.993015581,0.289311651,0.228876249,0.402186964,-0.645076755,-0.21155197,0.088125528,-0.037274116,-0.183011609,-0.529026916,0.139546898,0.552221762,0.187018174,0.061769907,-0.027423379,0.012660874,1.98,0
171356,-1.020434353,1.964105073,-1.589860207,0.066314941,0.688657722,-1.808020927,0.590946128,0.271828295,-0.216337296,-1.566308916,-0.212279599,-0.435638512,-0.122681508,-2.219864002,0.846014211,0.686386292,2.064579217,1.533823798,-0.382988311,-0.111739434,0.246891697,0.804612345,-0.287002797,-0.161953202,-0.44553878,-0.195660425,-0.155531864,-0.04918559,1,0
78854,0.918813712,-0.828182352,0.975482183,0.372857042,-1.338382154,-0.333682463,-0.440807949,0.005534037,1.167241079,-0.526534545,-0.771398084,0.655105028,0.140150575,-0.54863171,-0.29947493,-0.106134472,0.140269973,-0.624578097,0.417594973,0.239478266,-0.140625074,-0.481041098,-0.055915208,0.465660053,0.085589472,0.926405698,-0.061377631,0.040937567,160.1,0
83413,-0.710728865,-1.015604736,1.665750745,-2.478222857,-1.600117264,0.041942264,0.141907518,0.061350473,-2.450023402,0.712191727,0.576471377,-0.862327965,0.130845725,-0.373000745,-0.433567082,0.355377272,-0.24336866,1.132955165,-0.611168739,0.126840612,0.17540488,0.414373775,0.254443266,-0.044552081,0.058126331,-0.259817149,0.038793675,0.113820817,218,0
57628,1.179205624,0.024164527,-0.041722803,1.046116585,0.045625767,0.031681436,-0.052193639,0.095750858,0.33914608,0.065067377,-1.287609897,-1.084563571,-1.827803743,0.712196348,1.473429733,0.199579231,-0.383321375,0.007047936,-0.515420719,-0.202090282,0.041513552,0.03129307,-0.19115403,-0.815742641,0.631732311,-0.195840837,0.013873419,0.012001885,40,0
140441,-4.998938694,-12.81900245,-4.870043967,1.845050908,-3.900682435,2.563090918,3.55349224,-0.416291463,-0.314656472,-0.975997611,0.752833459,-0.011388069,-0.477899481,0.783647449,0.230689103,0.959034152,0.903909327,-1.612656943,-0.781143131,7.215629922,2.069398609,-2.210808027,-2.772177014,-1.512899073,-2.016800164,-0.844613538,-0.640964609,0.560529659,3648.57,0
49706,-2.538058343,-4.164037098,1.15236744,-1.637694494,-0.175841068,-1.12338798,-0.693222137,0.188532369,-2.199183877,0.823083528,0.459320341,-0.915338108,-0.125696288,-0.15502806,-0.323652065,0.347452698,-0.207077571,1.353448615,-0.633021987,1.211719665,0.541738587,0.365517083,1.387370582,-0.106148492,-0.185486951,-0.330807423,-0.072798085,0.226018976,458.4,0
28726,-29.87636551,16.43452455,-30.55869682,6.505861787,-21.6656543,-4.940356329,-20.08139107,19.58777262,-3.591491047,-7.800598208,3.947839717,-5.487911486,1.369940349,-4.829552443,-0.134412095,-5.121162405,-11.11819045,-4.65995587,0.608930081,1.724778838,1.812953975,-2.232251588,-1.412803443,0.17873107,2.156041858,-0.209384624,1.255648901,0.364530453,99.99,1
139676,2.158989352,-1.979295742,-0.517183569,-1.853721164,-1.449550381,0.869185889,-2.036395604,0.385808646,-0.595537118,1.677205265,-0.491720813,-1.20466715,-0.761319897,-0.433953966,-0.017630269,0.56183472,-0.276616119,1.345521361,0.180837363,-0.337834514,-0.100306632,-0.013858957,0.215302112,-0.427867636,-0.520060365,-0.215316581,0.038856153,-0.036823966,68.6,0
129668,0.753356012,2.284987953,-5.164492004,3.831111999,-0.073622492,-1.316595946,-1.855495444,0.831079099,-1.567514145,-3.224559148,3.36955825,-3.468545258,-1.383571068,-6.020578971,0.309601855,-2.61776696,-1.310752382,0.40965991,2.362290776,0.28579226,0.382006846,0.033958045,0.18769685,0.358433466,-0.488933827,-0.258802387,0.296145453,-0.047173666,2,1
76973,-1.465912061,-0.625602895,1.444164139,1.625029321,0.697957034,-0.765447828,0.625764296,-0.027929351,-0.936358445,-0.285418158,0.219326541,0.650533406,1.055619527,0.257509761,1.365435822,-0.741486446,0.261481295,-0.605556792,0.262604184,0.824773777,0.219406872,0.021448327,0.707376228,0.369690114,-0.298748983,-0.465103196,0.074235371,0.194207239,211.07,0
41522,-1.158879512,-0.435009502,2.184697276,-2.472101965,0.298353465,0.722395711,-0.276462349,0.600326177,1.225367376,-2.128283715,0.722188825,1.276979342,0.374993854,-0.321888244,1.643392979,-1.584619273,0.929032668,-1.959320718,-1.59285733,-0.042118259,0.260428087,0.897865024,0.060867785,-0.57390891,-0.236577888,-0.083896667,0.150706886,0.103428011,33.94,0
82462,-0.590202327,0.783410794,2.118605655,2.101694053,0.765440713,1.713677252,0.290276816,0.299666433,-0.194160229,-0.375837037,-0.588927116,0.789251998,0.976507391,-2.523725874,-3.044828997,0.479742189,0.272388471,0.717617043,0.633110627,0.208641702,-0.331691421,-0.445653643,-0.321679326,-1.095434381,0.109506808,-0.06367413,-0.009522025,-0.088857138,35.52,0
47796,1.19569679,0.161730187,0.13611306,0.95059989,-0.188429086,-0.482374605,0.035323957,0.008283714,-0.050412675,0.217577771,0.780552739,0.046365305,-1.386869217,0.839972587,0.394085866,0.406518404,-0.717797738,0.620236856,0.046917615,-0.180062505,0.050727581,0.059849105,-0.148303827,-0.020831761,0.649977499,-0.322509922,-0.002115677,0.006448343,18.76,0
131595,2.146866813,0.074958573,-1.716038947,0.111366862,0.594583491,-0.741278904,0.33373862,-0.421082502,0.45283728,-0.025121863,-1.382248851,0.710321763,1.668336655,0.142774336,0.660737804,0.019927076,-0.961939344,0.099960008,0.150208522,-0.11967455,0.193500811,0.800402101,-0.14627692,-0.927385631,0.454774905,-0.05101756,-0.011802052,-0.066005041,2.29,0
163442,2.11525107,-0.1757593,-1.63598076,0.181593732,0.431474795,-0.36743701,0.090348521,-0.149852511,0.756056647,0.07571811,-1.669415052,-0.31464093,-0.744568874,0.36262857,-0.026973245,0.025864298,-0.43257127,-0.503932313,0.505212906,-0.222823282,-0.312096249,-0.813498346,0.233697863,0.021263849,-0.107009689,0.288950811,-0.085887972,-0.064915908,7.58,0
156755,-1.360803671,0.504092025,0.903522359,-0.322069879,-0.45604528,0.856718034,-0.490967905,0.453102307,1.654508806,-0.724723696,0.167714445,1.154719332,0.058375399,-2.485822529,-2.758673751,0.255032043,0.729086971,0.665678125,0.376388175,-0.470204285,0.006401961,0.494496215,0.244767183,0.739910668,-1.256833247,0.258281997,-0.727347463,-0.058037211,33.92,0
2381,-0.884960057,1.293951548,1.327228577,-0.227809998,0.482716861,-0.255696714,0.937771611,-0.823376979,-0.958648014,-0.519530816,0.98447384,0.925849932,0.326520204,0.43723505,-0.485749777,0.576221037,-1.007579027,-0.034775076,-0.252588232,-0.284672425,0.411655702,-1.397975488,0.095023702,-0.085359328,-0.120839662,-1.009477956,0.145104628,0.103588261,41.69,0
28625,-27.84818067,15.59819266,-28.92375595,6.418441747,-20.34622816,-4.828202466,-19.21089642,18.32940553,-3.668734939,-8.009159386,4.303095818,-6.008660007,1.138968829,-5.58044712,-0.110737116,-5.491073262,-11.5885436,-4.715420171,0.734573493,1.697856263,1.802149134,-2.062934276,-1.269843436,0.165409188,1.999499113,-0.211058522,1.324809493,0.388090178,99.99,1
68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1,1
158227,-1.449852352,0.650045645,-0.529901636,1.211852048,1.001064834,-1.200005453,0.797182476,0.109660319,-0.422525903,0.101832783,-1.458117325,-0.587571623,-1.316073788,0.920590338,-0.13211436,-0.978977569,0.355009309,-0.173166673,0.897981882,-0.54859053,0.022772446,0.645376675,0.497593507,-0.102105941,0.196318271,-0.344616883,0.257313451,0.030648402,0.49,0
25198,-15.9036352,10.39391714,-19.13360246,6.185968835,-12.53802092,-4.027030447,-13.8978266,10.66225178,-2.844953985,-9.668788912,7.394419411,-11.63563005,1.423276925,-8.6404591,-0.674719539,-7.695568788,-13.68413959,-4.777406039,1.268342773,1.501565411,1.577548225,-1.280137123,-0.601294527,0.040403921,0.995501971,-0.273742712,1.688135896,0.5278308,99.99,1
59232,0.537401229,-1.861679735,0.584226959,-0.888835924,-1.577010122,0.328769126,-0.575411677,0.275033564,2.248200568,-1.344237675,0.909663735,1.429950411,-0.932813741,-0.230095913,-0.584709313,-1.143513642,0.558406468,0.006654791,1.007821453,0.470817136,0.259418351,0.485680579,-0.41086418,0.115337458,0.398568092,0.15194404,0.006666697,0.059351508,324,0
58123,0.089837777,0.959103356,0.308649168,0.140910268,0.166997879,0.473401064,-0.940930947,-2.572365123,-0.473368975,-1.136272196,-0.710472019,0.151991558,0.017735061,0.119104933,1.270312959,0.629902609,0.086012393,-0.423961679,-0.504754634,0.593885269,-1.598156395,-0.609281102,0.020340216,-0.823626878,0.781902539,0.232284347,-0.028188558,0.128539742,1.98,0
31804,-1.783887986,1.245669598,2.097173055,1.031058551,-0.793755115,0.56646041,-0.403512325,0.6259239,0.62773872,-0.12483051,-1.036370511,-0.111653155,-1.024604286,-0.264646592,0.194920963,-0.813250672,0.70394736,-0.396749885,0.589646276,-0.264627766,-0.054153685,-0.029874793,-0.094099999,0.056197407,0.116731068,-0.403203864,-1.117816208,-0.466715331,1,0
67736,1.250513785,-1.275714821,1.466376992,-0.400400352,-1.733760128,1.059524405,-1.874557483,0.636568351,0.758182035,0.443255685,0.140727314,-0.440771859,-1.933270068,-0.810450085,-1.588286238,0.647724061,0.908943353,-0.977554024,1.057524957,-0.10633625,0.173859853,0.775949151,-0.089646061,-0.277438314,0.357465011,-0.00675707,0.086384329,0.0059528,2,0
143832,-0.506817721,1.097922743,0.917181282,2.829378084,0.382752337,0.24709793,1.339696893,-0.094115693,-1.374800093,0.767041086,-1.701236448,-0.903681556,-0.526957455,0.07348568,-1.074016718,1.034820482,-1.002652816,-0.11079089,-1.6383949,-0.273015606,0.099098667,0.232925624,0.091173787,-0.167310004,-0.883519955,-0.273636283,0.131078758,0.203356688,139.54,0
113208,-0.469453624,-0.557776356,-1.25628691,-0.535538929,2.128390346,-1.177747292,0.469101058,-0.285638353,-0.684174399,0.239671504,0.684318454,0.298837333,-0.120316712,0.81921267,0.027479914,-0.405958258,-0.284755058,-0.018872259,1.506358637,-0.182973958,0.131402474,0.482073076,-0.346623882,0.373490706,-0.148821073,1.504987208,-0.077375219,-0.172902996,68.1,0
54768,-0.261589913,0.7695886,1.433748422,0.284615137,0.120013722,-0.373443101,0.453342721,0.019740466,-0.470953917,-0.324628051,-0.267396188,-0.149705378,-0.142410338,0.276809014,1.38108959,-0.407877187,0.151643775,-0.50865883,0.279041581,-0.000272542,0.086280711,0.295726131,-0.027773773,0.115826059,-0.653497013,0.435383271,0.135302508,0.153885367,1.69,0
65556,1.157952465,-0.353626074,-0.668665837,0.449940191,1.760513427,4.082892188,-0.847111259,1.026496814,0.741631626,-0.16454154,-0.849928872,0.399369244,-0.25325043,-0.268685896,-0.76215377,-0.196064234,-0.33702495,0.013614942,0.465610269,0.017447315,-0.147634436,-0.308283564,-0.1628903,1.027833622,0.834400632,-0.27542297,0.053058709,0.02454852,39,0
38382,1.135543174,-0.996219636,0.216922296,-0.612320202,-1.0352378,-0.38133756,-0.491985583,-0.030893952,-0.766293778,0.662840012,0.88093973,-0.073227395,-0.378391417,-0.041136328,-0.653155072,1.112857895,0.185534663,-1.013439422,1.194474866,0.303425035,0.075181398,-0.108317084,-0.152479904,0.009588727,0.427980223,-0.310249617,-0.020925174,0.022867515,136.57,0
124987,-0.489412191,-0.144084182,1.111085511,-1.443623716,0.344759269,0.381363069,0.162271217,-0.048105947,-1.051911819,0.576692686,0.136811909,-1.369402277,-1.765359313,-0.157257574,-0.833715871,0.210832357,0.613986559,-0.56727229,2.367852171,0.198646853,0.246982613,0.840313616,-0.644474859,0.333614187,0.790398247,0.280085988,-0.253597343,-0.189247608,19.8,0
139710,2.116348429,-0.491833353,-1.882049676,-0.601655558,-0.22083962,-1.513043885,0.011392148,-0.474477804,-0.669237275,0.249294847,-0.169801541,-0.278436477,0.699115706,-1.362267733,-0.248882834,0.888464169,1.378613565,-1.495220819,0.549435195,0.11373408,0.031547751,0.087942974,0.101184526,-0.07991488,0.032591737,-0.242581093,-0.029449475,-0.028947059,58.99,0
77182,-1.410851902,2.268270614,-2.297553649,1.871330527,0.248957098,-1.208798691,-1.358648491,1.102916132,-1.317363771,-4.626919164,3.357639737,-2.998814904,-1.956786345,-6.766633371,-0.869899592,-0.868576752,-0.370333269,0.419265507,-0.894893657,0.05806259,0.155380927,-0.614880422,-0.196125538,-0.464375543,0.118473101,-0.484537035,0.373595916,0.187657249,1,1
